X1_1,resid,hhid,mail,vote2006,vote2008,vote2010,vote2011,vote2012,vote2014,d_age,age_miss,d_gend_female,d_gend_unknown,d_race_blk,d_race_hsp,d_race_oth,d_days,days_miss,sdef,never_voted,open,vote_year
7868,7868,16321,0,0,0,0,0,0,0,37,0,1,0,0,0,0,1853,0,1,1,0,0
7870,7870,17633,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1533,0,1,1,0,0
7871,7871,9697,0,0,0,0,0,0,0,64,0,0,0,1,0,0,2232,0,0,1,0,0
7872,7872,13008,0,0,0,0,0,0,0,51,0,0,0,1,0,0,1322,0,1,1,0,0
7873,7873,6969,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2460,0,0,1,0,0
7875,7875,6662,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1499,0,1,1,0,0
7877,7877,7309,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1764,0,1,1,0,0
7878,7878,8144,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2279,0,0,1,0,0
7880,7880,2961,0,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,1743,0,1,1,0,0
7881,7881,2629,0,0,0,0,0,0,0,27,0,1,0,1,0,0,1204,0,1,1,0,0
7882,7882,13886,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2223,0,0,1,0,0
7883,7883,9772,0,0,0,0,0,0,0,72,0,1,0,1,0,0,1281,0,1,1,0,0
7884,7884,7633,0,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,1982,0,1,1,0,0
7885,7885,13655,0,0,0,0,0,0,0,23,0,0,0,1,0,0,1348,0,1,1,0,0
7886,7886,9854,0,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,1922,0,1,1,0,0
7887,7887,8761,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1139,0,1,1,0,0
7889,7889,1536,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1162,0,1,1,0,0
7891,7891,4001,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1345,0,1,1,0,0
7892,7892,15603,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1463,0,1,1,0,0
7893,7893,15499,0,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,1608,0,1,1,0,0
7894,7894,8116,0,0,0,0,0,0,0,29,0,1,0,1,0,0,1222,0,0,1,0,0
7895,7895,5337,0,0,0,0,0,0,0,56,0,0,0,1,0,0,1533,0,1,1,0,0
7896,7896,10774,0,0,0,0,0,0,0,84,0,0,1,1,0,0,1160,0,1,1,0,0
7897,7897,3258,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,564,0,0,1,0,0
7898,7898,4544,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1223,0,1,1,0,0
7899,7899,6208,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2461,0,0,1,0,0
7900,7900,5087,0,1,1,1,1,1,1,65,0,1,0,0,0,0,1298,0,0,0,0,2014
7901,7901,15420,0,0,0,0,0,0,0,64,0,0,0,1,0,0,1873,0,0,1,0,0
7902,7902,13218,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2461,0,0,0,0,0
7903,7903,4463,0,0,0,0,0,0,0,45,0,1,0,1,0,0,231,0,0,1,0,0
7904,7904,3362,0,0,0,0,0,0,0,23,0,0,0,1,0,0,1264,0,1,1,0,0
7905,7905,7349,0,0,0,0,0,0,0,45,0,0,0,0,0,0,1518,0,1,1,0,0
7907,7907,1936,0,0,0,0,0,0,0,22,0,0,0,0,0,0,1071,0,1,1,0,0
7908,7908,11991,0,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,351,0,0,1,0,0
7911,7911,2107,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1649,0,1,1,0,0
7912,7912,11963,0,0,0,0,0,0,0,59,0,0,0,1,0,0,1104,0,1,1,0,0
7913,7913,12264,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,2240,0,0,1,0,0
7915,7915,6245,0,0,0,0,0,0,0,42,0,0,0,1,0,0,2230,0,0,1,0,0
7917,7917,17360,0,0,0,0,0,0,0,55,0,0,0,1,0,0,2433,0,0,1,0,0
7921,7921,323,0,0,0,0,0,0,0,47,0,1,0,1,0,0,767,0,1,1,0,0
7922,7922,7171,0,0,0,0,0,0,0,57,0,1,0,1,0,0,1735,0,1,1,0,0
7923,7923,3946,0,0,0,0,0,0,0,26,0,1,0,1,0,0,1842,0,1,1,0,0
7924,7924,13089,0,0,0,0,0,0,0,40.967773,1,1,0,0,0,1,2224,0,0,1,0,0
7925,7925,15444,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1124,0,1,1,0,0
7926,7926,4997,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1250,0,1,1,0,0
7927,7927,15237,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1628,0,1,1,0,0
7928,7928,13669,0,0,0,0,0,0,0,30,0,1,0,1,0,0,2222,0,0,1,0,0
7929,7929,6059,0,0,0,0,0,0,1,45,0,0,0,1,0,0,1342,0,1,1,0,2014
7930,7930,784,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2441,0,0,1,0,0
7932,7932,12701,0,0,0,0,0,0,0,39,0,0,0,1,0,0,2461,0,0,1,0,0
7933,7933,454,0,0,0,0,0,1,0,37,0,1,0,1,0,0,768,0,0,0,0,2012
7934,7934,18300,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1124,0,1,1,0,0
7936,7936,15553,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,2010,0,1,1,0,0
7937,7937,4880,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,760,0,0,1,0,0
7938,7938,5423,0,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,1222,0,1,1,0,0
7939,7939,13035,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,43,0,0,1,0,0
7940,7940,6539,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1470,0,1,1,0,0
7941,7941,6383,0,0,0,0,0,0,0,59,0,1,0,0,0,0,1555,0,1,1,0,0
7942,7942,1812,0,0,0,0,0,0,0,23,0,1,0,1,0,0,1461,0,1,1,0,0
7944,7944,977,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1175,0,1,1,0,0
7945,7945,3530,0,1,0,0,0,0,0,28,0,1,0,1,0,0,2222,0,0,0,0,2006
7946,7946,4322,0,0,0,0,0,0,0,23,0,1,0,1,0,0,1504,0,1,1,0,0
7949,7949,1511,0,0,0,0,0,0,0,29,0,1,0,0,0,0,1945,0,1,1,0,0
7950,7950,4547,0,0,0,0,0,0,0,23,0,0,0,1,0,0,1275,0,1,1,0,0
7952,7952,7782,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,194,0,0,1,0,0
7954,7954,12820,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,2244,0,0,1,0,0
7956,7956,13185,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1244,0,1,1,0,0
7957,7957,2729,0,0,0,0,0,0,0,26,0,0,0,1,0,0,1300,0,1,1,0,0
7959,7959,11084,0,1,0,0,0,1,0,32,0,1,0,1,0,0,2460,0,0,0,0,2012
7960,7960,2638,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1595,0,1,1,0,0
7961,7961,4349,0,0,0,0,0,0,0,40.967773,1,1,0,0,0,1,1555,0,1,1,0,0
7962,7962,2921,0,0,0,0,0,0,0,40.967773,1,0,1,0,1,0,14,0,0,1,0,0
7965,7965,780,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1228,0,1,1,0,0
7966,7966,3615,0,0,1,0,0,1,0,40.967773,1,1,0,1,0,0,2223,0,0,0,0,2012
7967,7967,3927,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1341,0,1,1,0,0
7969,7969,180,0,0,0,0,0,0,0,28,0,1,0,0,0,1,3414,0,0,1,0,0
7970,7970,13776,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1132,0,1,1,0,0
7971,7971,17566,0,0,0,0,0,0,0,40,0,0,0,1,0,0,1744,0,1,1,0,0
7972,7972,17641,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,2017,0,1,1,0,0
7973,7973,13415,0,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,1282,0,1,1,0,0
7974,7974,18426,0,0,0,0,0,0,0,24,0,0,0,1,0,0,1495,0,1,1,0,0
7975,7975,11537,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1912,0,1,1,0,0
7976,7976,6533,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1979,0,1,1,0,0
7977,7977,13659,0,0,0,0,0,0,0,26,0,0,0,1,0,0,852,0,1,1,0,0
7979,7979,12720,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1317,0,1,1,0,0
7980,7980,11768,0,0,0,0,0,0,0,59,0,1,0,1,0,0,-140,0,0,1,0,0
7981,7981,9555,0,0,0,0,0,0,0,40.967773,1,0,1,0,0,1,1474.3691,1,0,1,0,0
7982,7982,18459,0,0,0,0,0,0,0,61,0,0,0,1,0,0,1377,0,1,1,0,0
7983,7983,1837,0,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,1364,0,1,1,0,0
7984,7984,1115,0,0,0,0,0,0,0,23,0,0,0,1,0,0,777,0,1,1,0,0
7985,7985,12772,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1211,0,1,1,0,0
7986,7986,1231,0,0,0,0,0,0,0,28,0,1,0,1,0,0,1268,0,1,1,0,0
7987,7987,2042,0,0,0,0,0,0,0,65,0,0,0,1,0,0,1124,0,1,1,0,0
7989,7989,7500,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,622,0,0,1,0,0
7992,7992,8038,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2224,0,0,1,0,0
7993,7993,12647,0,0,0,0,0,0,0,22,0,1,0,1,0,0,1264,0,1,1,0,0
7994,7994,17948,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,2461,0,0,1,0,0
7995,7995,18343,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1149,0,1,1,0,0
7996,7996,6257,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1232,0,1,1,0,0
7997,7997,8046,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,2223,0,0,1,0,0
7998,7998,5048,0,0,1,0,1,1,1,40.967773,1,1,0,1,0,0,2232,0,0,0,0,2014
7999,7999,9624,0,0,0,0,0,1,0,23,0,0,0,1,0,0,759,0,0,0,0,2012
8001,8001,4736,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2420,0,0,1,0,0
8002,8002,4526,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1337,0,1,1,0,0
8003,8003,7958,0,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,1149,0,1,1,0,0
8004,8004,9843,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1264,0,1,1,0,0
8005,8005,9455,0,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,1232,0,1,1,0,0
8006,8006,16558,0,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,1537,0,1,1,0,0
8007,8007,10160,0,0,1,0,0,0,1,40.967773,1,1,0,1,0,0,759,0,0,0,0,2014
8008,8008,17856,0,0,0,0,0,0,0,30,0,1,0,1,0,0,-363,0,0,1,0,0
8011,8011,13718,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1260,0,1,1,0,0
8013,8013,8360,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1258,0,1,1,0,0
8014,8014,16035,0,0,0,0,0,0,0,60,0,0,0,0,0,0,2560,0,0,0,0,0
8015,8015,10247,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2125,0,1,1,0,0
8016,8016,15505,0,0,0,0,0,0,0,40.967773,1,0,1,0,0,0,759,0,0,1,0,0
8017,8017,18781,0,0,0,0,0,0,0,38,0,1,0,0,0,0,2427,0,0,1,0,0
8018,8018,18278,0,0,0,0,0,0,0,26,0,1,0,1,0,0,1566,0,1,1,0,0
8019,8019,16991,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,133,0,0,1,0,0
8021,8021,12945,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1238,0,1,1,0,0
8022,8022,15955,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,2433,0,0,1,0,0
8025,8025,339,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,2222,0,0,1,0,0
8027,8027,4835,0,0,0,0,0,0,0,37,0,0,0,1,0,0,1491,0,1,1,0,0
8028,8028,265,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1784,0,1,1,0,0
8030,8030,13253,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,761,0,0,1,0,0
8031,8031,12417,0,0,0,0,0,0,0,22,0,0,0,1,0,0,1300,0,1,1,0,0
8032,8032,12268,0,0,1,0,0,0,0,60,0,0,1,1,0,0,2461,0,0,0,0,2008
8033,8033,13163,0,0,0,0,0,0,0,23,0,1,0,1,0,0,1355,0,1,1,0,0
8034,8034,13116,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1488,0,1,1,0,0
8035,8035,17487,0,0,0,0,0,0,1,40,0,0,0,0,0,0,1526,0,1,1,0,2014
8036,8036,4919,0,0,0,0,0,0,0,57,0,0,0,0,0,0,1644,0,1,1,0,0
8039,8039,2572,0,0,0,0,0,0,0,23,0,1,0,1,0,0,2463,0,0,1,0,0
8041,8041,14809,0,0,0,0,0,0,0,65,0,0,0,1,0,0,2016,0,1,1,0,0
8042,8042,3213,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1455,0,1,1,0,0
8043,8043,14383,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1204,0,1,1,0,0
8045,8045,15456,0,0,0,0,0,0,0,23,0,1,0,1,0,0,1195,0,1,1,0,0
8046,8046,6116,0,0,0,0,0,0,0,60,0,1,0,1,0,0,1552,0,1,1,0,0
8047,8047,1102,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2002,0,1,1,0,0
8048,8048,16322,0,0,0,0,0,0,0,73,0,0,0,1,0,0,1222,0,1,1,0,0
8049,8049,13497,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1821,0,1,1,0,0
8053,8053,17096,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,2388,0,0,1,0,0
8055,8055,11800,0,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,1163,0,1,1,0,0
8056,8056,9475,0,0,0,0,0,0,0,24,0,0,1,1,0,0,1264,0,1,1,0,0
8057,8057,9664,0,0,0,0,0,0,0,46,0,1,0,0,1,0,1170,0,1,1,0,0
8058,8058,12234,0,0,0,0,0,0,0,24,0,1,0,1,0,0,1663,0,1,1,0,0
8059,8059,14146,0,0,0,0,0,0,0,25,0,0,1,1,0,0,1824,0,1,1,0,0
8061,8061,14474,0,0,0,0,0,0,0,24,0,0,0,1,0,0,1068,0,1,1,0,0
8062,8062,1025,0,0,0,0,0,0,1,40.967773,1,0,0,0,0,1,158,0,0,1,0,2014
8064,8064,15350,0,0,0,0,0,0,0,69,0,0,0,1,0,0,159,0,0,1,0,0
8065,8065,2442,0,0,0,0,0,0,0,22,0,1,0,1,0,0,263,0,0,1,0,0
8066,8066,518,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,2002,0,1,1,0,0
8067,8067,11642,0,0,0,0,0,0,0,34,0,0,0,1,0,0,1531,0,1,1,0,0
8068,8068,11286,0,0,0,0,0,0,0,44,0,0,0,0,0,0,-223,0,0,1,0,0
8070,8070,4807,0,0,0,0,0,0,0,50,0,0,0,1,0,0,2022,0,1,1,0,0
8071,8071,10183,0,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,1251,0,1,1,0,0
8073,8073,12661,0,0,0,0,0,0,0,40.967773,1,0,1,0,0,0,1393,0,1,1,0,0
8074,8074,12439,0,0,0,0,0,0,0,48,0,0,0,1,0,0,1887,0,1,1,0,0
8075,8075,14787,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1253,0,1,1,0,0
8076,8076,8424,0,0,0,0,0,0,0,40.967773,1,0,1,0,0,1,1474.3691,1,0,1,0,0
8077,8077,6083,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1166,0,1,1,0,0
8078,8078,15402,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,2157,0,1,1,0,0
8079,8079,4068,0,0,0,0,0,0,0,23,0,0,0,1,0,0,1366,0,1,1,0,0
8080,8080,12194,0,0,0,0,0,0,0,67,0,0,0,1,0,0,1545,0,1,1,0,0
8082,8082,4842,0,0,0,0,0,0,0,40.967773,1,0,1,0,0,0,284,0,0,1,0,0
8083,8083,7911,0,0,0,0,0,0,0,33,0,0,0,1,0,0,1835,0,1,1,0,0
8088,8088,4845,0,0,0,0,0,0,0,81,0,0,0,0,0,0,2222,0,0,1,0,0
8089,8089,13167,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1294,0,1,1,0,0
8090,8090,9027,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1987,0,1,1,0,0
8091,8091,4928,0,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,1525,0,1,1,0,0
8092,8092,17442,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1250,0,1,1,0,0
8093,8093,6089,0,0,0,0,0,0,0,27,0,0,0,0,0,1,2125,0,1,1,0,0
8096,8096,5684,0,0,0,0,0,0,0,28,0,0,1,1,0,0,2433,0,0,1,0,0
8097,8097,17990,0,0,0,0,0,0,0,24,0,0,1,1,0,0,1350,0,1,1,0,0
8098,8098,17521,0,0,0,0,0,0,0,23,0,0,1,1,0,0,1497,0,1,1,0,0
8100,8100,12114,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,2463,0,0,1,0,0
8101,8101,12285,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1258,0,1,1,0,0
8103,8103,262,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1350,0,1,1,0,0
8104,8104,5919,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1677,0,1,1,0,0
8106,8106,10925,0,0,0,0,0,0,0,24,0,1,0,0,0,0,1631,0,1,1,0,0
8107,8107,9398,0,0,0,0,0,0,0,53,0,1,0,0,0,0,2126,0,1,1,0,0
8108,8108,8032,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2279,0,0,1,0,0
8109,8109,3086,0,0,0,0,0,0,0,42,0,0,0,0,0,0,572,0,0,1,0,0
8111,8111,12833,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1238,0,1,1,0,0
8112,8112,4310,0,0,0,0,0,0,0,75,0,0,0,1,0,0,2222,0,0,1,0,0
8114,8114,9727,0,0,0,0,0,0,0,32,0,1,0,1,0,0,82,0,0,1,0,0
8116,8116,9028,0,0,0,0,0,0,0,31,0,0,0,0,0,0,2220,0,0,1,0,0
8117,8117,6637,0,0,0,0,0,0,0,55,0,1,0,0,0,0,1315,0,1,1,0,0
8119,8119,14164,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1184,0,1,1,0,0
8120,8120,12987,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,903,0,1,1,0,0
8121,8121,3991,0,0,1,1,1,1,1,39,0,1,0,1,0,0,1079,0,0,0,0,2014
8122,8122,14479,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1275,0,1,1,0,0
8123,8123,9464,0,0,0,0,0,0,0,51,0,1,0,1,0,0,1681,0,1,1,0,0
8124,8124,9537,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,2360,0,0,1,0,0
8125,8125,17531,0,0,0,0,0,0,0,55,0,1,0,1,0,0,1152,0,1,1,0,0
8127,8127,14524,0,0,0,0,0,0,0,24,0,0,0,1,0,0,1720,0,1,1,0,0
8129,8129,11954,0,0,0,0,0,0,0,23,0,1,0,1,0,0,1033,0,1,1,0,0
8131,8131,15152,0,0,0,0,1,0,0,49,0,1,0,1,0,0,1190,0,0,0,0,2011
8132,8132,16742,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1590,0,1,1,0,0
8133,8133,9603,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1659,0,1,1,0,0
8134,8134,3945,0,1,1,1,1,1,1,53,0,1,0,1,0,0,1083,0,0,0,0,2014
8135,8135,5509,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2460,0,0,1,0,0
8136,8136,17320,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2461,0,0,1,0,0
8137,8137,15055,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1705,0,1,1,0,0
8139,8139,14618,0,0,0,0,0,0,0,56,0,0,0,1,0,0,2223,0,0,1,0,0
8142,8142,12107,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,172,0,0,0,0,0
8143,8143,18012,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2279,0,0,1,0,0
8144,8144,5512,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1494,0,1,1,0,0
8145,8145,13064,0,0,0,0,0,0,0,48,0,0,0,1,0,0,778,0,1,1,0,0
8146,8146,4956,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2003,0,1,1,0,0
8147,8147,16580,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1468,0,1,1,0,0
8148,8148,6579,0,0,0,0,0,0,0,22,0,1,0,1,0,0,1455,0,1,1,0,0
8149,8149,7815,0,0,0,0,0,0,0,45,0,1,0,1,0,0,2465,0,0,1,0,0
8153,8153,18848,0,0,0,0,0,0,0,58,0,0,0,1,0,0,1827,0,1,1,0,0
8155,8155,17832,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1316,0,1,1,0,0
8156,8156,8682,0,0,1,0,0,1,1,26,0,0,0,1,0,0,2223,0,0,0,0,2014
8157,8157,15318,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2020,0,1,1,0,0
8158,8158,947,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2233,0,0,1,0,0
8159,8159,15776,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1377,0,1,1,0,0
8160,8160,4375,0,0,1,0,0,1,0,52,0,0,0,1,0,0,105,0,0,0,0,2012
8161,8161,4694,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,246,0,0,1,0,0
8162,8162,18772,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1841,0,1,1,0,0
8163,8163,14194,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1154,0,1,1,0,0
8165,8165,5086,0,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,1226,0,1,1,0,0
8166,8166,14326,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1434,0,1,1,0,0
8168,8168,5867,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1880,0,1,1,0,0
8170,8170,12437,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,2226,0,0,1,0,0
8172,8172,11894,0,0,1,0,0,0,0,40.967773,1,1,0,0,0,0,1342,0,0,0,0,2008
8173,8173,12621,0,0,0,0,0,0,0,42,0,0,0,1,0,0,453,0,0,1,0,0
8174,8174,2136,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1167,0,1,1,0,0
8175,8175,99,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,437,0,0,1,0,0
8176,8176,8378,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1562,0,1,1,0,0
8177,8177,5791,0,0,0,0,0,0,0,31,0,0,0,1,0,0,2225,0,0,1,0,0
8179,8179,13005,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1644,0,1,1,0,0
8181,8181,2811,0,0,0,0,0,0,0,43,0,0,1,1,0,0,2036,0,1,1,0,0
8182,8182,4607,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1161,0,1,1,0,0
8185,8185,2230,0,0,0,0,0,0,0,31,0,1,0,0,0,0,1743,0,1,1,0,0
8186,8186,16783,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1183,0,1,1,0,0
8188,8188,12911,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1573,0,1,1,0,0
8189,8189,6392,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,1268,0,1,1,0,0
8191,8191,821,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1233,0,1,1,0,0
8192,8192,14559,0,0,0,0,0,0,0,30,0,1,0,0,0,0,876,0,1,1,0,0
8193,8193,15733,0,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,1255,0,1,1,0,0
8195,8195,4980,0,0,0,0,0,0,0,74,0,1,0,1,0,0,785,0,1,1,0,0
8196,8196,11527,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1208,0,1,1,0,0
8197,8197,10676,0,0,0,0,0,0,0,55,0,0,0,1,0,0,2461,0,0,1,0,0
8199,8199,4287,0,0,0,0,0,0,0,75,0,0,0,1,0,0,778,0,1,1,0,0
8202,8202,13016,0,0,0,0,0,0,0,23,0,1,0,0,0,0,1460,0,1,1,0,0
8204,8204,4100,0,0,0,0,0,0,0,22,0,1,0,1,0,0,1264,0,1,1,0,0
8206,8206,5466,0,0,0,0,0,0,0,40.967773,1,0,1,1,0,0,2287,0,0,1,0,0
8207,8207,5455,0,0,0,0,0,0,0,41,0,0,0,1,0,0,655,0,0,1,0,0
8208,8208,13492,0,0,0,0,0,0,1,40.967773,1,0,0,0,0,0,2188,0,1,1,0,2014
8211,8211,4967,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,389,0,0,1,0,0
8213,8213,407,0,0,0,0,0,0,0,24,0,0,0,1,0,0,1534,0,1,1,0,0
8214,8214,17655,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1155,0,1,1,0,0
8215,8215,12739,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2443,0,0,1,0,0
8216,8216,18815,0,0,0,0,0,0,0,29,0,1,0,1,0,0,1142,0,1,1,0,0
8217,8217,5395,0,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,1524,0,1,1,0,0
8218,8218,10736,0,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,-16,0,0,1,0,0
8221,8221,18079,0,0,0,0,0,0,0,40.967773,1,1,0,1,0,0,1246,0,1,1,0,0
8222,8222,14102,0,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,1478,0,1,1,0,0
8223,8223,5408,0,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,-280,0,0,1,0,0
8224,8224,805,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1310,0,1,1,0,0
8225,8225,2979,0,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,1716,0,1,1,0,0
8227,8227,8592,0,0,0,0,0,0,0,50,0,0,0,1,0,0,1240,0,1,1,0,0
8228,8228,9750,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,1499,0,1,1,0,0
8231,8231,16268,0,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,2056,0,0,0,0,0
8232,8232,18689,0,0,0,0,0,0,0,40.967773,1,1,0,0,0,0,351,0,0,1,0,0
8236,8236,17506,0,0,0,0,0,0,0,40.967773,1,0,0,0,0,0,1551,0,1,1,0,0
8242,8242,6797,0,0,0,0,0,0,0,40.967773,1,0,0,1,0,0,2222,0,0,1,0,0
